"","state","county1","fps_state","fps_county","state.x","county.x","pop.2000","total","x","commercial","industrial","residential","electricity.prod","onroad","cement","aircraft","unknown","nonroad","transport","other","cbsa.code","metro.division.code","csa.code","cbsa.title","metropolitan.micropolitan.statistical.area","metropolitan.division.title","csa.title","county.county.equivalent","state.name","central.outlying.county","state.y","county.y","name","popestimate2002","LND010190D","county","STCOU","percap","pop_dens"
"71","AL","Madison",1,89,"AL","Madison County",276700,2.473665192,NA,0.171272281,0.189494523,0.238538617,0,1.457230648,0,0.078376299,0.197013312,0.141739513,1.874359771,"H1","26620",NA,290,"Huntsville, AL","Metropolitan Statistical Area","","Huntsville-Decatur-Albertville, AL","Madison County","Alabama","Central","AL","Madison County","Madison County",285900,812.89,"Madison",1089,8.65220423924449e-06,351.708103187393
"72","AL","Marengo",1,91,"AL","Marengo County",22539,10.5263039,NA,0.067553899,3.588749929,0.24197226,0,1.892016114,4.390368256,0.025470009,0.064023598,0.256149831,2.237659553,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Marengo County",22475,982.92,"Marengo",1091,0.00046835612458287,22.8655434826842
"73","AL","Marion",1,93,"AL","Marion County",31214,3.672752468,NA,0.07098062,0.385088529,0.229884022,0,2.591502215,0,0.074978889,0.188473328,0.131844865,2.986799298,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Marion County",30369,743.62,"Marion",1093,0.000120937550396786,40.8394072241198
"74","AL","Marshall",1,95,"AL","Marshall County",82231,2.506815247,NA,0.099468542,0.562448677,0.230594488,0,1.257142196,0,0.045368348,0.114041673,0.197751324,1.61430354,"H1","10700",NA,290,"Albertville, AL","Micropolitan Statistical Area","","Huntsville-Decatur-Albertville, AL","Marshall County","Alabama","Central","AL","Marshall County","Marshall County",83548,623.21,"Marshall",1095,3.00044913941686e-05,134.060749987966
"75","AL","Mobile",1,97,"AL","Mobile County",399843,13.50686372,NA,0.142321249,1.229153251,0.235049726,9.720607497,1.273226507,0.419822389,0.104631906,0.263011618,0.119039575,1.759909605,"H1","33660",NA,380,"Mobile, AL","Metropolitan Statistical Area","","Mobile-Daphne-Fairhope, AL","Mobile County","Alabama","Central","AL","Mobile County","Mobile County",400163,1644.14,"Mobile",1097,3.37534047875491e-05,243.387424428577
"76","AL","Monroe",1,99,"AL","Monroe County",24324,3.016229247,NA,0.094582445,0.656146032,0.231595953,0,1.490462009,0,0.094634782,0.237882133,0.210925892,2.033904816,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Monroe County",24043,1034.62,"Monroe",1099,0.000125451451441168,23.2384836944965
"77","AL","Montgomery",1,101,"AL","Montgomery County",223510,2.55367918,NA,0.187189807,0.100131294,0.227069016,0,1.66158468,0,0.06804268,0.17103784,0.138623863,2.039289063,"H1","33860",NA,NA,"Montgomery, AL","Metropolitan Statistical Area","","","Montgomery County","Alabama","Central","AL","Montgomery County","Montgomery County",223346,799.81,"Montgomery",1101,1.14337359075157e-05,279.248821595129
"78","AL","Morgan",1,103,"AL","Morgan County",111064,5.698110089,NA,0.17836916,2.745322597,0.232663605,0.777837862,1.570266787,0,0.014783583,0.03716125,0.141705243,1.763916864,"H1","19460",NA,290,"Decatur, AL","Metropolitan Statistical Area","","Huntsville-Decatur-Albertville, AL","Morgan County","Alabama","Central","AL","Morgan County","Morgan County",111725,599.09,"Morgan",1103,5.10012091206086e-05,186.491178287069
"79","AL","Perry",1,105,"AL","Perry County",11861,2.667929738,NA,0.050723936,0.186182343,0.249879188,0,1.949437279,0,0.018736177,0.047096907,0.165873908,2.181144271,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Perry County",11637,724.13,"Perry",1105,0.000229262674056888,16.0703188653971
"80","AL","Pickens",1,107,"AL","Pickens County",20949,2.674042729,NA,0.042888569,0.152042102,0.236785141,0,1.924303517,0,0.04543561,0.114210793,0.158376997,2.242326916,"H1","46220",NA,NA,"Tuscaloosa, AL","Metropolitan Statistical Area","","","Pickens County","Alabama","Outlying","AL","Pickens County","Pickens County",20852,890.1,"Pickens",1107,0.000128239148714752,23.4265812830019
"81","AL","Pike",1,109,"AL","Pike County",29605,4.06794124,NA,0.085045241,0.185693524,0.226183849,0,2.046543859,0,0.387519406,0.974101599,0.162853761,3.571018626,"H1","45980",NA,NA,"Troy, AL","Micropolitan Statistical Area","","","Pike County","Alabama","Central","AL","Pike County","Pike County",29588,672.15,"Pike",1109,0.00013748618493984,44.0199360261846
"82","AL","Randolph",1,111,"AL","Randolph County",22380,4.59421422,NA,0.047929875,2.799476787,0.212877497,0,1.350082544,0,0.014947525,0.037573351,0.131326642,1.533930062,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Randolph County",22527,584.15,"Randolph",1111,0.000203942567585564,38.5637250706154
"83","AL","Russell",1,113,"AL","Russell County",49756,3.053329849,NA,0.066740896,0.816652896,0.236834903,0,1.840095057,0,0,0,0.093006096,1.933101153,"H1","17980",NA,194,"Columbus, GA-AL","Metropolitan Statistical Area","","Columbus-Auburn-Opelika, GA-AL","Russell County","Alabama","Central","AL","Russell County","Russell County",49415,647.44,"Russell",1113,6.17895345340484e-05,76.3236747806747
"84","AL","Shelby",1,117,"AL","Shelby County",143293,26.38744098,NA,0.12965982,0.084145606,0.240355143,22.91337037,1.479403987,1.187658826,0.015820657,0.039768148,0.297258421,1.832251214,"H1","13820",NA,142,"Birmingham-Hoover, AL","Metropolitan Statistical Area","","Birmingham-Hoover-Talladega, AL","Shelby County","Alabama","Central","AL","Shelby County","Shelby County",153832,809.6,"Shelby",1117,0.000171534147511571,190.009881422925
"85","AL","St.",1,115,"AL","St. Clair County",64742,4.8679067,NA,0.054340899,0.101795711,0.232090915,0,2.498166418,1.625203458,0.05955288,0.149697211,0.147059208,2.854475718,"H1","13820",NA,142,"Birmingham-Hoover, AL","Metropolitan Statistical Area","","Birmingham-Hoover-Talladega, AL","St. Clair County","Alabama","Outlying","AL","St. Clair County","St. Clair County",67215,653.66,"St. Clair",1115,7.24229219668229e-05,102.828687696968
"86","AL","Sumter",1,119,"AL","Sumter County",14798,4.674727328,NA,0.055680342,0.171972588,0.248617908,0,3.988974957,0,0.003656448,0.00919119,0.196633895,4.19845649,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Sumter County",14376,913.35,"Sumter",1119,0.000325175801892042,15.7398587617014
"87","AL","Talladega",1,121,"AL","Talladega County",80321,2.927338476,NA,0.068343668,0.591772054,0.227175543,0,1.454051211,0,0.127959142,0.321648923,0.136387934,2.04004721,"H1","45180",NA,142,"Talladega-Sylacauga, AL","Micropolitan Statistical Area","","Birmingham-Hoover-Talladega, AL","Talladega County","Alabama","Central","AL","Talladega County","Talladega County",80638,760.32,"Talladega",1121,3.63022207396017e-05,106.057975589226
"88","AL","Tallapoosa",1,123,"AL","Tallapoosa County",41475,3.521579977,NA,0.304655819,0.794613052,0.228707858,0,1.667282302,0,0.09664444,0.242933725,0.18674278,2.193603247,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Tallapoosa County",40946,766.3,"Tallapoosa",1123,8.60054700581253e-05,53.4333811823046
"89","AL","Tuscaloosa",1,125,"AL","Tuscaloosa County",164875,4.044341252,NA,0.133419918,1.241720906,0.230358642,0.001293884,2.077527068,0,0.055991666,0.140745407,0.163283762,2.437547903,"H1","46220",NA,NA,"Tuscaloosa, AL","Metropolitan Statistical Area","","","Tuscaloosa County","Alabama","Central","AL","Tuscaloosa County","Tuscaloosa County",166512,1352.03,"Tuscaloosa",1125,2.42885873210339e-05,123.157030539263
"90","AL","Walker",1,127,"AL","Walker County",70713,31.30988104,NA,0.080763675,0.05571805,0.237687206,28.98717109,1.653001342,0,0.051239903,0.128800959,0.115498819,1.948541023,"H1","13820",NA,142,"Birmingham-Hoover, AL","Metropolitan Statistical Area","","Birmingham-Hoover-Talladega, AL","Walker County","Alabama","Outlying","AL","Walker County","Walker County",70655,805.36,"Walker",1127,0.000443137513834831,87.730952617463
"91","AL","Washington",1,129,"AL","Washington County",18097,72.29831818,NA,0.026231601,1.603643526,0.230259107,68.29957185,1.955740424,0,0,0,0.182871677,2.138612102,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Washington County",17927,1088.62,"Washington",1129,0.00403292899983265,16.4676379269166
"92","AL","Wilcox",1,131,"AL","Wilcox County",13183,643.7003936,NA,0.039619725,641.1195871,0.239850895,0,1.863223718,0,0.026450489,0.066488117,0.345173591,2.301335915,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Wilcox County",13137,907.54,"Wilcox",1131,0.0489990403897389,14.4753950239108
"93","AL","Winston",1,133,"AL","Winston County",24843,2.73275964,NA,0.0599623,0.558430662,0.231938149,0,1.499515515,0,0.044009485,0.110625889,0.22827764,1.882428529,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Winston County",24745,631.9,"Winston",1133,0.000110436841382097,39.1596771641082
"94","AR","Arkansas",5,1,"AR","Arkansas County",20749,6.077225705,NA,0.160533029,1.713242254,0.288191764,0,1.579101889,0,0.448278817,1.126831602,0.761046349,3.915258657,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Arkansas County",20355,1033.85,"Arkansas",5001,0.000298561813068042,19.6885428253615
"95","AR","Ashley",5,3,"AR","Ashley County",24209,6.257258387,NA,0.08770554,4.066903141,0.263631251,0,1.431687142,0,0.019252556,0.048394976,0.339683782,1.839018455,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Ashley County",23875,939.16,"Ashley",5003,0.000262084120921466,25.4216533923932
"96","AR","Baxter",5,5,"AR","Baxter County",38386,2.971559719,NA,0.219281295,0.660385255,0.365368823,0,1.124657594,0,0.105501928,0.26519855,0.231166274,1.726524345,"H1","34260",NA,NA,"Mountain Home, AR","Micropolitan Statistical Area","","","Baxter County","Arkansas","Central","AR","Baxter County","Baxter County",38672,586.78,"Baxter",5005,7.68400837556889e-05,65.9054500835066
"97","AR","Benton",5,7,"AR","Benton County",153406,9.713937315,NA,0.315801771,0.77719106,0.38406126,6.279225993,1.259185648,0,0.145556532,0.365883195,0.187031856,1.957657232,"H1","22220",NA,NA,"Fayetteville-Springdale-Rogers, AR-MO","Metropolitan Statistical Area","","","Benton County","Arkansas","Central","AR","Benton County","Benton County",165500,876.82,"Benton",5007,5.86944852870091e-05,188.75025660911
"98","AR","Boone",5,9,"AR","Boone County",33948,3.062373519,NA,0.290960732,0.662538142,0.344773681,0,1.464678203,0,0.043789369,0.110072721,0.145560671,1.764100964,"H1","25460",NA,NA,"Harrison, AR","Micropolitan Statistical Area","","","Boone County","Arkansas","Central","AR","Boone County","Boone County",34713,601.86,"Boone",5009,8.82197885230317e-05,57.6762037683182
"99","AR","Bradley",5,11,"AR","Bradley County",12600,2.594075567,NA,0.132703219,0.466959194,0.256285706,0,1.3704498,0,0.037531299,0.094342053,0.235804297,1.738127448,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Bradley County",12531,654.43,"Bradley",5011,0.000207012653978134,19.147960820867
"100","AR","Calhoun",5,13,"AR","Calhoun County",5744,4.818157735,NA,0.06578808,1.141469252,0.302572095,0,3.065321939,0,0,0,0.243006369,3.308328308,"H1","15780",NA,NA,"Camden, AR","Micropolitan Statistical Area","","","Calhoun County","Arkansas","Outlying","AR","Calhoun County","Calhoun County",5681,632.59,"Calhoun",5013,0.000848117890336208,8.98054031837367
"101","AR","Carroll",5,15,"AR","Carroll County",25357,3.753349367,NA,0.175520441,1.236257896,0.354372329,0,1.430328711,0,0.10445178,0.262558839,0.189859371,1.987198701,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Carroll County",26166,642.33,"Carroll",5015,0.000143443757815486,40.736070244267
"102","AR","Chicot",5,17,"AR","Chicot County",14117,5.189733211,NA,0.100092552,0.574996589,0.254665503,0,1.909022266,0,0.47149947,1.185200991,0.694255841,4.259978567,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Chicot County",13623,690.93,"Chicot",5017,0.000380953770168098,19.7169033042421
"103","AR","Clark",5,19,"AR","Clark County",23546,5.842665246,NA,0.146412639,1.922454497,0.253198341,0,2.688085788,0,0.176951939,0.444801574,0.210760466,3.520599768,"H1","11660",NA,NA,"Arkadelphia, AR","Micropolitan Statistical Area","","","Clark County","Arkansas","Central","AR","Clark County","Clark County",23535,882.68,"Clark",5019,0.000248254312555768,26.6631168713464
"104","AR","Clay",5,21,"AR","Clay County",17609,4.704818241,NA,0.109348778,1.18499979,0.453136703,0,1.321213894,0,0.29389763,0.738766169,0.603455276,2.957332969,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Clay County",17127,641.47,"Clay",5021,0.000274701829917674,26.6996118290801
"105","AR","Cleburne",5,23,"AR","Cleburne County",24046,2.867869831,NA,0.133345026,0.622012102,0.33606181,0,1.220978253,0,0.090055541,0.226371154,0.239045945,1.776450893,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Cleburne County",24570,591.95,"Cleburne",5023,0.000116722418844119,41.5068840273672
"106","AR","Cleveland",5,25,"AR","Cleveland County",8571,2.595615868,NA,0.034237411,0.1105238,0.239205771,0,2.042009493,0,0,0,0.169639392,2.211648885,"H1","38220",NA,340,"Pine Bluff, AR","Metropolitan Statistical Area","","Little Rock-North Little Rock, AR","Cleveland County","Arkansas","Outlying","AR","Cleveland County","Cleveland County",8541,598.84,"Cleveland",5025,0.000303900698747219,14.2625743103333
"107","AR","Columbia",5,27,"AR","Columbia County",25603,3.396782309,NA,0.124904506,1.082353101,0.265061285,0.057182487,1.527248896,0,0.045858767,0.115274507,0.17889876,1.86728093,"H1","31620",NA,NA,"Magnolia, AR","Micropolitan Statistical Area","","","Columbia County","Arkansas","Central","AR","Columbia County","Columbia County",25343,766.94,"Columbia",5027,0.000134032368267372,33.0443059430985
"108","AR","Conway",5,29,"AR","Conway County",20336,11.53304589,NA,0.140518572,7.64888173,0.243627634,0,3.046323352,0,0.058457132,0.146942594,0.248294872,3.50001795,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Conway County",20411,566.71,"Conway",5029,0.000565040707951595,36.0166575497168
"109","AR","Craighead",5,31,"AR","Craighead County",82148,3.20444147,NA,0.254561552,0.853147699,0.343308137,0.004266316,1.329463523,0,0.053547313,0.134601057,0.231545872,1.749157765,"H1","27860",NA,308,"Jonesboro, AR","Metropolitan Statistical Area","","Jonesboro-Paragould, AR","Craighead County","Arkansas","Central","AR","Craighead County","Craighead County",84074,713.03,"Craighead",5031,3.8114535647168e-05,117.910887339944
"110","AR","Crawford",5,33,"AR","Crawford County",53247,3.140666739,NA,0.14934947,0.716873979,0.276639101,0,1.876495692,0,0,0,0.121308498,1.99780419,"H1","22900",NA,NA,"Fort Smith, AR-OK","Metropolitan Statistical Area","","","Crawford County","Arkansas","Central","AR","Crawford County","Crawford County",54973,604.24,"Crawford",5033,5.71310777836392e-05,90.9787501654971
"111","AR","Crittenden",5,35,"AR","Crittenden County",50866,3.756250031,NA,0.160685911,0.323603488,0.273606528,0.121204975,2.390652436,0,0.054175289,0.136179622,0.296141783,2.877149129,"H1","32820",NA,368,"Memphis, TN-MS-AR","Metropolitan Statistical Area","","Memphis-Forrest City, TN-MS-AR","Crittenden County","Arkansas","Central","AR","Crittenden County","Crittenden County",51291,636.73,"Crittenden",5035,7.32340962547036e-05,80.5537669027688
"112","AR","Cross",5,37,"AR","Cross County",19526,3.135065203,NA,0.128256415,0.558587545,0.293747907,0,1.382668041,0,0.062410981,0.1568815,0.552512813,2.154473335,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Cross County",19343,622.38,"Cross",5037,0.000162077506229644,31.0790835181079
"113","AR","Dallas",5,39,"AR","Dallas County",9210,3.234168229,NA,0.12930233,0.803971718,0.250142081,0,1.805931453,0,0.008159628,0.020510668,0.216150352,2.050752101,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Dallas County",8785,668.21,"Dallas",5039,0.000368146639612977,13.147064545577
"114","AR","Desha",5,41,"AR","Desha County",15341,7.501971049,NA,0.116960401,4.120112236,0.264052895,0,1.506009548,0,0.208409319,0.523875459,0.762551191,3.000845518,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Desha County",14805,819.57,"Desha",5041,0.000506718746977373,18.0643508181119
"115","AR","Drew",5,43,"AR","Drew County",18723,3.532317003,NA,0.199571079,1.044429102,0.282622549,0,1.643980792,0,0.030110956,0.075689644,0.25591288,2.005694273,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Drew County",18639,835.71,"Drew",5043,0.000189512152100435,22.3031912984169
"116","AR","Faulkner",5,45,"AR","Faulkner County",86014,2.916710069,NA,0.20423048,0.681466349,0.233244678,0,1.552538012,0,0.020874322,0.052471495,0.171884733,1.797768562,"H1","30780",NA,340,"Little Rock-North Little Rock-Conway, AR","Metropolitan Statistical Area","","Little Rock-North Little Rock, AR","Faulkner County","Arkansas","Outlying","AR","Faulkner County","Faulkner County",89590,664.05,"Faulkner",5045,3.25562012389776e-05,134.914539567804
"117","AR","Franklin",5,47,"AR","Franklin County",17771,5.472841803,NA,0.089549122,2.036240905,0.276194615,0.323800442,2.434860509,0,0.03091303,0.077705798,0.203577382,2.747056719,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Franklin County",17868,619.72,"Franklin",5047,0.000306292914875756,28.8323759117021
"118","AR","Fulton",5,49,"AR","Fulton County",11642,2.478275998,NA,0.082910553,0.233656329,0.299502005,0,1.6904332,0,0,0,0.171773912,1.862207112,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Fulton County",11527,620.36,"Fulton",5049,0.000214997483994101,18.5811464311045
"119","AR","Garland",5,51,"AR","Garland County",88068,2.47163426,NA,0.234877215,0.421213159,0.287895109,0,1.236008534,0,0.044467438,0.111777123,0.135395683,1.527648778,"H1","26300",NA,284,"Hot Springs, AR","Metropolitan Statistical Area","","Hot Springs-Malvern, AR","Garland County","Arkansas","Central","AR","Garland County","Garland County",90059,734.61,"Garland",5051,2.74446114214015e-05,122.594301738337
"120","AR","Grant",5,53,"AR","Grant County",16464,3.012719396,NA,0.060915831,0.711566251,0.266987715,0,1.612254069,0,0.055012667,0.138284474,0.167698389,1.973249599,"H1","30780",NA,340,"Little Rock-North Little Rock-Conway, AR","Metropolitan Statistical Area","","Little Rock-North Little Rock, AR","Grant County","Arkansas","Outlying","AR","Grant County","Grant County",16848,633.06,"Grant",5053,0.000178817627967711,26.613591128803
"121","AR","Greene",5,55,"AR","Greene County",37331,3.691878065,NA,0.162874745,1.394229547,0.25963508,0,1.208910139,0,0.102617655,0.257948421,0.305662478,1.875138693,"H1","37500",NA,308,"Paragould, AR","Micropolitan Statistical Area","","Jonesboro-Paragould, AR","Greene County","Arkansas","Central","AR","Greene County","Greene County",38038,579.69,"Greene",5055,9.70576282927599e-05,65.6178302196001
"122","AR","Hempstead",5,57,"AR","Hempstead County",23587,5.326136729,NA,0.124796405,1.617733085,0.297203014,0.080082754,2.499909884,0,0.140376304,0.352861807,0.213173476,3.206321471,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Hempstead County",23492,741.42,"Hempstead",5057,0.000226721297846075,31.6851447222897
"123","AR","Hot",5,59,"AR","Hot Spring County",30353,15.65246871,NA,0.087629593,2.345508648,0.26884789,10.12237699,2.552558052,0,0.036611848,0.092030611,0.146905083,2.828105594,"H1","31680",NA,284,"Malvern, AR","Micropolitan Statistical Area","","Hot Springs-Malvern, AR","Hot Spring County","Arkansas","Central","AR","Hot Spring County","Hot Spring County",30558,622.2,"Hot Spring",5059,0.000512221634596505,49.1128254580521
"124","AR","Howard",5,61,"AR","Howard County",14300,5.420492037,NA,0.114601532,2.996392954,0.280958381,0,1.517331134,0,0.06134174,0.15419361,0.295672686,2.02853917,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Howard County",14251,595.24,"Howard",5061,0.000380358714265666,23.9416033868692
"125","AR","Independence",5,63,"AR","Independence County",34233,94.6805542,NA,0.226450465,3.114108626,0.342156854,88.52159501,1.442322038,0,0.240571465,0.60472091,0.188628826,2.476243239,"H1","12900",NA,NA,"Batesville, AR","Micropolitan Statistical Area","","","Independence County","Arkansas","Central","AR","Independence County","Independence County",34431,771.64,"Independence",5063,0.00274986361708925,44.6205484422788
"126","AR","Izard",5,65,"AR","Izard County",13249,2.618684015,NA,0.098511897,0.251232882,0.289574499,0,1.060978996,0,0.225272643,0.566264395,0.126848703,1.979364737,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Izard County",13192,584.07,"Izard",5065,0.000198505458990297,22.5863338298492
